0,afk,akun,aplikasi,bagus,baik,banget,bintang,bug,buruk,cuman,data,developer,download,event,game,game bagus,gamenya,ganti,gb,gitu,gk,grafik,gua,gw,habis,hero,hp,imbang,in,jaring,jaring bagus,jelek,kadang,kalah,kali,karna,kasih,kasih bintang,kredit,kurang,lag,lancar,langsung,lawan,legend,legends,loading,login,main,main game,masuk,match,merah,ml,mlbb,mobile,mobile legends,mode,mohon,mohon baik,moonton,musuh,ngelag,nyaman,orang,pakai,pake,parah,pas,ping,player,ram,rank,sampe,seru,simpan,sinyal,sinyal bagus,sistem,skin,solo,stabil,stuck,suka,susah,tanding,team,teman,terima,terima kasih,terimakasih,tim,tolong,tolong baik,turun,udah,udh,ulang,update,wifi,status,aktual,sentimen
763,0.0,0.0,0.0,0.287085844430259,0.2874788491976718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4205585926269494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5623518378709188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5922220947078558,0.4760062571635958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467432255774131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
764,0.0,0.0,0.0,0.0,0.3353919907306171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2197506144481736,0.0,0.3988074072346936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4580627938589213,0.0,0.0,0.0,0.0,0.0,0.0,0.2073537504862731,0.0,0.0,0.0,0.2357329518066059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2032366409221774,0.0942308167568833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1679973808923434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3247216809364619,0.4416587939915808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
765,0.0,0.0,0.0,0.0,0.0,0.0,0.8794427867793637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8028845859241761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332569048781745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070474484057815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8452105892049221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6344312679784038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5226085052284564,0.0,0.4341743325989958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3691063999300207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6410931434612146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
767,1.104389743111459,0.0,0.0,0.1545846854624471,0.1547963034141309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3042700815436251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6739068083126758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5628091594767992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2145200743255229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498715450475978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
768,0.0,0.0,0.0,0.1826909919101648,0.0,0.0,0.0,0.0,0.0,0.0,0.7454713252505879,0.0,0.3352042794065861,0.0,0.3595919145515569,0.0,0.0,0.0,0.0,0.0,0.0,0.357860260463312,0.0,0.0,0.0,0.0,0.2882323936594598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332569048781745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3881062380838334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3542418337488676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
769,0.0,0.0,0.0,0.1435429222151295,0.0,0.0,0.0,0.1870348391395727,0.0,0.0,0.5857274698397475,0.0,0.2633747909623176,0.0,1.130146017162036,0.1262050161730213,0.5127523807303204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4529366186077226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
770,0.0,0.0,0.0,0.1004800455505906,0.1006175972191851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977755530033563,0.0,0.0,0.0,0.0,0.0,0.3418118408916414,0.0,0.0,0.0,0.0,0.2943910148388646,0.0,0.0,0.2061282572365146,0.0,0.0,0.0,0.0,0.0,0.0,0.1866183754376458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519610164096485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1291872399755072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394380483115899,0.0,0.0,0.0,0.0,0.0,0.3829217334742834,0.2017776883870331,0.0,0.0,0.0,0.1977755530033563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324629703310386,0.0974165042809385,0.1987464572962114,0.0,0.0,0.0,0.0,0.2096591355972123,0.0,1.0,negatif,negatif
771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977071463452348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4383676582062277,0.0,0.0,0.3905306241822117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3955824288326491,0.0,0.0,0.0,0.2477246571233153,0.0,0.2974568900380834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
772,0.0,0.0,0.0,0.0,0.0,0.2702763070447072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700849063207355,0.0,0.0,0.0,0.0,0.0,0.0,0.2309130284665243,0.0,0.0,0.0,0.0,0.0,0.0,0.3474237633637654,0.0,0.0,0.0,0.0,0.3048549613832662,0.0,0.0,0.0,0.3675206014318394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7159728110007215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3626172264299283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3191014445619028,0.0,0.0,0.0,0.0,0.0,0.0,0.3557640515768472,0.2519960713385152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984115716274108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0363886657387478,0.8330109500362927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0672921547305418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
774,0.0,0.0,0.0,0.2232889901124236,0.0,0.1801842046964714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2197506144481736,0.098159457023461,0.0,0.0,0.0,0.0,0.0,0.2186923813942461,0.0,0.0,0.2316158422425102,0.0,0.0,0.0,0.0,0.2467232708804903,0.0,0.2230519155854403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170581826205393,0.1986678576867901,0.0,0.0,0.0,0.0,0.0,0.4064732818443549,0.0,0.0,0.0,0.0,0.0,0.1918004156886136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2371760343845648,0.0,0.4834896352399044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127342963746019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
775,0.2991055554260202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592518433445209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2839120923598573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328943144350339,0.0,0.0,0.343547095394191,0.0,0.0,0.4647934943719664,0.0,0.2270809356963723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380505980782079,0.0,0.2519960713385152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1623608404682309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
776,0.0,0.0,0.0,0.3653819838203296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3747786495209357,0.3790077418513805,0.0,0.0,0.0,0.0,0.0,0.0,0.3649940436852661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3687824706307723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332569048781745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3955824288326491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3481106667948031,0.3668685243400602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3811984283585678,0.0,1.0,negatif,negatif
777,0.0,0.0,0.0,0.1435429222151295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650730085810179,0.0,0.0,0.3049406156372976,0.0,0.0,0.0,0.0,0.0,0.2944689389093066,0.0,0.0,0.0,0.0,0.0,0.9516469019676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030852237513505,0.5795153109912136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2170871662994979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049406156372976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583068098214401,0.0,0.0,0.0,0.0,1.0,negatif,negatif
778,0.0,1.1181820565184657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637007373378084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4976490011670555,0.0,0.0,0.0,0.2828795421679271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4877679382132259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5727782488005773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3718347954975731,0.0,0.1816647485570978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
779,0.0,0.0,0.0,0.0,0.0,0.0,0.2480479655018718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2882978227145293,0.0,0.0,0.0,0.0,0.0,0.2264546267991266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131504878152532,0.3283975860709359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814045797383996,0.0,0.233786179091767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6694471872552523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2126993247804533,0.0,0.0,0.0,0.0,0.0,0.0,0.6056096715532971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2781765644230894,0.0,0.0,0.0,0.0,1.0,negatif,negatif
780,0.0,0.0,0.0,0.3653819838203296,0.0,0.2948468804124078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9322141115226582,0.0,0.0,0.0,0.0,0.8028845859241761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66513809756349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
781,0.0,0.0,0.0,0.1435429222151295,0.1437394245988359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3172156339892019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2897576554956068,0.0,0.0,0.0,0.0,0.2811759189354594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2961110473539279,0.2380031285817979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5470310478204049,0.2882538405529044,0.1975065158675638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783328693741102,0.2839235104231591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
782,0.0,0.0,0.0,0.2115369380012434,0.1059132602307211,0.3414016510038406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193297277581647,0.4163695852702238,0.0,0.0,0.0,0.0,0.0,0.0,0.2071822560577069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3586258008756093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3634113139363206,0.0,0.0,0.0,0.1564358339746243,0.2321182745885301,0.0,0.0,0.2233259543431004,0.0,0.0,0.0,0.0,0.0,0.2290214061662705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015377544601491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1903313335526401,0.0,0.0,0.0,0.0,1.0,negatif,negatif
783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1866533180201375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7911022120134252,0.3406945108318289,0.3732367508752916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731651907319839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649259406620772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3733066360402755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7911022120134252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896660171237543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
785,0.0,0.0,0.0,0.1674667425843177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3280385720913693,0.0,0.0,0.3048549613832662,0.0,0.0,0.0,0.0,0.0,0.0,0.3454628885795825,0.2776703166787642,0.0,0.0,0.0,0.3579864055003607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323967471859832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2304242685121578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3247216809364619,0.0,0.0,0.6027158895833604,0.0,0.0,0.0,0.0,1.0,negatif,negatif
786,0.0,0.0,0.0,0.2679467881349084,0.1341567962922468,0.2162210456357657,0.2149749034349556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637007373378084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2960679250565884,0.1551349968441554,0.0,0.0,0.0,0.0,0.0,0.1847304227732194,0.2846112412614778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2438839691066129,0.0,0.0,0.0,0.2940164811454715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2010937100284533,0.0,0.0,0.0,0.0,0.0,0.2498581130192587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2624308576730954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
787,0.0,0.0,0.0,0.2679467881349084,0.1341567962922468,0.0,0.0,0.0,0.0,0.2779390106910123,0.0,0.0,0.0,0.0,0.2637007373378084,0.1177913484281532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5921358501131769,0.1551349968441554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828795421679271,0.0,0.0,0.0,0.2846112412614778,0.0,0.0,0.0,0.0,0.2458164715648298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298886723745848,0.2649952763949485,0.0,0.0,0.2676622987025284,0.0,0.0,0.0,1.0,negatif,negatif
788,0.0,0.0,0.0,0.1545846854624471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3042700815436251,0.1359130943401768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131504878152532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013669793910984,0.0,0.0,0.0,0.2814045797383996,0.0,0.0,0.0,0.0,0.0,0.0,0.318888820227307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347596892008061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3283975860709359,0.2871051929809936,0.2871051929809936,0.0,0.0,0.0,0.2168583418012438,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
789,0.0,0.0,0.0,0.1545846854624471,0.1547963034141309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650228113925069,0.3042700815436251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131504878152532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013669793910984,0.0,0.0,0.0,0.2814045797383996,0.1304734385864539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3304489896926407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2145200743255229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267379844600403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2037891851246747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3666974296260777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3474237633637654,0.0,0.2642130275211715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6220612514588193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048549613832662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3454628885795825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1623608404682309,0.0,0.0,0.3013579447916802,0.0,0.0,0.0,0.0,1.0,negatif,negatif
791,0.0,0.0,0.0,0.1296516716781814,0.0,0.2092461731959023,0.0,0.0,0.0,0.1344866180762962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4297760202434348,0.1501306421072471,0.0,0.3611968556857661,0.0,0.1099014551070415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1269826730676268,0.0,0.109545008778442,0.5900418607418055,0.0,0.0,0.0,0.1422660392639378,0.0,0.0,0.1337275697727416,0.1074852838756506,0.0,0.0,0.0,0.1385753827743332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1403679586180367,0.0,0.0,0.0,0.0,0.0,0.211098438091543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1203989518952553,0.0,0.0,0.0,0.0,0.1166546883064568,0.0,0.0818102177587384,0.0,0.0,1.0,negatif,negatif
